dates,ABANCAY_000605,ACNOCOCHA_000646,ACO_155106,ACOBAMBA_000659,ACOMAYO_000687,ACORA_000644,ACOSTAMBO_000625,AGUAYTIA_000462,AIJA_000440,ALAMOR_152153,ALAO_003308,ALLPACHACA_000662,ALTO DE POCLUS_104097,AMAZONAS_000154,AMBAR_151211,ANCO_156216,ANDAHUA_157310,ANDAHUAYLAS_000669,ANDAJES_155201,ANDAMARCA_000737,ANGAMOS_000269,ANIA CABUYAL_152156,ANTA ANCACHURO_000684,ANTIOQUIA_156100,ARAHUAY_151204,ARANZA_152116,ARAPA_000783,ARDILLA (SOLANA BAJA)_152202,ARENALES_000228,ARICOTA_117054,ARRENDAMIENTOS_152139,ASUNCION_000393,AUCARA_157212,AUCAYACU_000474,AUGUSTO WEBERBAUER_000304,AUTISHA_155122,AYABACA_000237,AYAVIRI_000776,AYAVIRI_156104,AYO_157313,AZANGARO_000781,BAGAZAN_152406,BAGUA CHICA_000253,BAMBAMARCA_000362,BARRIOS_152147,BARTRA_151302,BELLAVISTA_000382,BELLAVISTA_150205,BERNAL_152100,BOCATOMA_008331,BRETAÑA_152402,BULDIBUYO_154114,CABANA_004431,CABANACONDE_000795,CABANILLAS_000780,CABO INGA_000139,CACHACHI_153223,CACHICADAN_154103,CAICAY_000809,CAIRANI_158313,CAJABAMBA_000373,CAJAS_154117,CAJATAMBO_000540,CALACOA_158308,CALANA_000807,CALLACAME_116075,CALLANCAS_153101,CAMPANILLA_003304,CAÑAVERAL_000136,CANCHACALLA_151205,CANCHAN_000457,CANCHAQUE_152118,CANDARAVE_000876,CANTA_000547,CAPACHICA_000788,CAPAZO_158326,CARAC_155203,CARAMPOMA_155223,CARANIA_156109,CARHUACAYAN_155115,CARHUANCA_156214,CARHUANILLAS_157220,CARUMAS_000873,CASA GRANDE_000344,CASAPALCA_155446,CASCAS_000355,CAYALTI_000320,CAYLLOMA_000753,CCATCCA_000690,CECCHAPAMPA_000738,CELENDIN_000371,CERRO CONDORILLO_157209,CERRO DE ARENA_105122,CERRO DE PASCO_000593,CHACCHAN_154107,CHACHAPOYAS_000375,CHACHAS_157312,CHACLLABAMBA_155518,CHAGLLA_000455,CHALACO_152112,CHALHUANCA II_007747,CHALHUANCA_000747,CHALILLA_155119,CHALLACA PLU_000009,CHALLACA_006640,CHAMANA_150900,CHANCAY BAÑOS_000395,CHAVIN_000445,CHAVIÑA_000742,CHERREPE_000313,CHICHAS_157300,CHIGNIA_152146,CHIGUATA_000847,CHILACO_000232,CHILCAYOC_156212,CHILETE_153203,CHILLIGUA_158329,CHINCHAYLLAPA_157305,CHIQUIAN_000538,CHIRIACO_000229,CHIRINOS_000260,CHITAPAMPA_156307,CHIVAY_000758,CHOCLOCOCHA_156130,CHOCO_157314,CHONTALI_000250,CHOSICA_151209,CHOTA_000303,CHOTANO LAJAS_153235,CHUAPALCA_000860,CHUGUR_153208,CHULUCANAS_000255,CHUQUIBAMBA_000750,CHUQUIBAMBILLA_000764,COALAQUE_158211,COCAS_000643,COCHABAMBA_000353,COCHALAN_152212,COCHAQUILLO_000545,COJATA_000827,COLASAY_152134,COLCABAMBA_006620,COLQUEPATA_156306,COMAS_000560,CONCHAN_000358,CONCHUCOS_000437,CONDOROMA_000710,CONIMA_157420,CONTUMAZA_000354,CORACORA_000743,CORDOVA_157101,COSPAN_003216,COTAHUASI_000749,COTAPARACO_154113,CRUCERO ALTO_000803,CRUCERO_007415,CUEVA BLANCA_153102,CUÑUMBUQUE_153311,CURAHUASI_000677,CURIBAYA_158315,CURPAHUASI_114108,CUSICANCHA_156121,CUTERVO_000352,CUYO CUYO_157418,CUZCO-BIAVO_153345,DESAGUADERO_000883,DOS DE MAYO (J. OLAYA)_153225,DOS DE MAYO_004450,EL ALTO_000209,EL CIRUELO_150003,EL ESPINAL_000340,EL FRAYLE_000849,EL LIMON_000241,EL PALTO_003332,EL PINTOR_152204,EL PORVENIR_000310,EL SALTO_000135,EL TIGRE_151100,EL VIRREY_152107,ESPINDOLA_152143,FERREÑAFE_000331,FLOR DE PUNGA_152405,FRIAS_152108,GORGOR_151208,GRANJA KAYRA_000607,GRANJA PORCON_000359,HACIENDA BIGOTE_152111,HACIENDA CHANCAY_153202,HACIENDA COLINI_157332,HACIENDA JOCOS_000372,HACIENDA LLAGADEN_153212,HACIENDA LLAUCAN_153214,HACIENDA MOROCAQUI_157330,HACIENDA PUCARA_153107,HORNADA_151509,HUAC-HUAS_151602,HUACAMARCANGA_154112,HUACAÑA_157213,HUACHOS_151503,HUALLPOCA_156225,HUAMACHUCO_000374,HUAMANI_000640,HUAMANTANGA_155209,HUAMBO_157315,HUAMBOS_000343,HUANCA_008203,HUANCABAMBA_000239,HUANCABAMBA_156223,HUANCALPI_156126,HUANCANE_000786,HUANCANO_000639,HUANCAPI_000665,HUANCARAY_156221,HUANCAS_154116,HUANCASANCOS_156218,HUANCATA_151207,HUANCAVELICA_000649,HUAÑEC_156103,HUANGACOCHA_153327,HUANGASCAR_156110,HUANTA_000660,HUANUCO_000404,HUARA DE VERAS_152119,HUARAYA MOHO_000787,HUARMACA_000248,HUAROCHIRI_000633,HUAROS_155218,HUASACACHE_000799,HUASAHUASI_000555,HUAYABAMBA_153350,HUAYAO_000635,ICHUÑA_158310,ILABAYA_000863,ILAVE_000879,IMATA_000765,INCAHUASI_000307,INCUYO_000744,INGENIO_155231,ISLA SOTO_000817,ISLA SUANA_000822,ISLA TAQUILE_000818,JACAS CHICO_000456,JAEN_000252,JANACANCHA (CAYLLOMA)_157318,JARPANA_157403,JAUJA_000503,JAYANCA_000333,JAZAN_000272,JEPELACIO_153300,JEQUETEPEQUE_000327,JESUS_000391,JILILI_152145,JULCAN_154101,JULI_000880,JULIACA_007454,LA ANGOSTURA_000754,LA CASCARILLA_000349,LA CRUZADA_155120,LA DIVISORIA_000453,LA ENCAÑADA_153331,LA FRONTERA_158332,LA LIBERTAD_150207,LA LLICA_153218,LA OROYA_000604,LA PAMPILLA_000839,LA PULPERA_157327,LA QUINUA_000663,LA TINA_000234,LA VICTORIA_000318,LACHAQUI_155217,LAGUNA COCHAQUILLO_155291,LAGUNA RAMON_150004,LAGUNA SECA_152125,LAGUNA SURASACA_155206,LAGUNILLAS_000763,LAIVE_000642,LAJAS_000356,LAMAS_000383,LAMBAYEQUE_000301,LAMPA_000779,LAMPA_157223,LANCONES_152103,LANGA_151214,LARAMARCA_156128,LARAQUERI_000889,LAREDO_000410,LAS LOMAS_152104,LAS PALMERAS DE UCAYALI_000458,LAS SALINAS_158209,LETRAYOC_156132,LIRCAY_000657,LIVES_153111,LIVITACA_157320,LLALLY_000761,LLAMA_000341,LLAPA_000388,LLATA_000461,LLAUTA_157200,LOS CEDROS_000101,LOS UROS_000782,MACHAHUAY_007308,MACHENTE_156213,MACHU PICCHU_000679,MACUSANI_000777,MADRIGAL_157317,MAGDALENA_000392,MAGUNCHAL_152210,MALACASI_002122,MALLARES_000208,MALLUCHIMPANA_157100,MALVAS_150901,MAÑAZO_000820,MANITI_150201,MARCAPOMACOCHA_000549,MATAPALO_150112,MATARA_153222,MATUCANA_000548,MAYORARCA_150903,MAZO CRUZ_000878,MILLOC_155514,MIRAFLORES_000207,MOLLEPATA_154106,MONTE GRANDE_000396,MONTEGRANDE_000249,MONTERO_152144,MOQUEGUA_000806,MORALILLO_000153,MORROPON_000235,MOTUPE_000334,MOYOBAMBA_000378,MUÑANI_000785,MUYUY_000173,NAMORA_000321,NANGAY MATALACAS_152113,NARANJILLO_000219,NIEPOS_000305,NUEVO LIMA_153312,NUÑOA_157404,OBRAJILLO_156133,OCAÑA_157202,OCROS_155105,OLLACHEA_000695,OLLEROS_152115,OLMOS_000236,OMATE_000850,ORCOPAMPA_157311,ORURILLO_157407,OTOCA_157201,OTORA_158302,OXAPAMPA_000557,OYON_000541,OYOTUN_000302,PACAYPAMPA_152114,PACCHO_155200,PACHAMACHAY_155207,PACHAS_158305,PACHIZA_000379,PAITA_000204,PALCA_158321,PALCACHACRA_000735,PALLAC_155205,PALO BLANCO_152136,PALTASHACO_152138,PAMPA DE ARRIEROS_158204,PAMPA GALERAS_000739,PAMPA LIBRE_155107,PAMPACOLCA_000751,PAMPAHUASI_157205,PAMPAHUTA_000762,PAMPAMARCA_157207,PAMPAS_000508,PAÑALA_153100,PANANGA_152101,PAPAYAL_000134,PARAJE GRANDE_150113,PARATIA_157408,PARIACANCHA_155112,PARIONA_156131,PARQUIN_155212,PARTIDOR_000216,PARURO_000686,PASABAR_000262,PASAJE SUR_105121,PASAPAMPA_152117,PAUCACORRAL_157210,PAUCARANI_158328,PAUCARAY_000792,PAUCARTAMBO_000689,PAUZA_000745,PELEJO_153322,PERENE_155421,PICHANAKI_000476,PICOTA_153313,PICOY_000542,PILCHACA_000648,PILLONES_158208,PILLUANA_153316,PIMENTEL_000300,PIRA_154110,PIRCA_155214,PISAC_000844,PIZACOMA_000881,POMABAMBA_000443,POMACANCHI_000812,PORCULLA_152132,PORPERA_157329,POZUZO_000556,PROGRESO_000778,PUCALA_000299,PUCALLPA - HUIMBAYOC_153320,PUCALLPA_000449,PUCARA_000815,PUCHACA_003114,PUENTE CHUNCHUCA_152213,PUENTE INTERNACIONAL_150002,PUERTO ALMENDRA_000152,PUERTO OCOPA_000572,PUERTO PIZARRO_000132,PUICA_157307,PULLHUAY (AYAHUASI)_157309,PUNCHANA_150208,PUNO_000708,PUQUINA_000848,PUQUIO_000736,PUSA PUSA_157322,PUTINA_157414,QUEBRADA HONDA_153211,QUEBRADA SHUGAR_153108,QUEROCOTILLO_153109,QUILCATE_000309,QUILLABAMBA_000606,QUILLISANI_157401,QUINISTAQUILLAS_158301,QUIRUVILCA_154102,RECUAY_000441,REQUE_000332,RICA PLAYA_000130,RICRAN_155229,RINCON DE LA CRUZ_000821,RIO BLANCO_151210,RIOJA_000377,RUNATULLO_005232,SACANCHE_153306,SALAMANCA_000801,SALCABAMBA_006200,SALLIQUE_002129,SALPO_000398,SAMA GRANDE_000875,SAN ANTONIO_153314,SAN BENITO_153201,SAN ELOY DE SINGAYAC_155230,SAN FELIPE_152130,SAN IGNACIO_000242,SAN JOAQUIN_152160,SAN JOSE DE PARAC_155225,SAN JOSE_000338,SAN JUAN DE CASTROVIRREYNA_156114,SAN JUAN DE HUIRPACANCHA_151506,SAN JUAN DE JARPA_000594,SAN JUAN DE LACAMACA_153213,SAN JUAN DE LOS ALISOS_152135,SAN JUAN DE YANAC_156113,SAN JUAN_000369,SAN LAZARO DE ESCOMARCA_156102,SAN LORENZO_152102,SAN MARCOS_000370,SAN MATEO DE HUANCHOR_111175,SAN MIGUEL_000247,SAN MIGUEL_000308,SAN MIGUEL_000666,SAN PABLO_000319,SAN PABLO_153307,SAN PEDRO DE CACHI_006205,SAN PEDRO DE CECCHA_157211,SAN PEDRO DE CHUCLU_155228,SAN PEDRO DE HUACARPANA_000857,SAN PEDRO DE PILAS_151212,SAN PEDRO_150001,SAN RAFAEL_000552,SAN RAMON_000278,SAN REGIS_150212,SAN ROQUE_000176,SANCOS_000740,SANTA ANA_000477,SANTA CATALINA DE PULAN_153200,SANTA CLOTILDE_000177,SANTA CRUZ_000351,SANTA CRUZ_155202,SANTA EULALIA_155213,SANTA LUCIA_000865,SANTA ROSA_000823,SANTIAGO ANTUNEZ DE MAYOLO_000426,SANTIAGO DE CHOCORVOS_156123,SANTIAGO DE CHUCO_000436,SANTIAGO DE TUNA_155224,SANTO DOMINGO_002110,SANTO TOMAS_000752,SAPILLICA_152106,SAPOSOA_000211,SAUCE_000385,SAUSAL DE CULUCAN_000238,SAYAPULLO_150700,SHAMBOYACU_153326,SHANAO_153328,SHANUSI_153315,SHEQUE_151213,SHULLCAS_155480,SIBAYO_000755,SICCHEZ_152141,SICUANI_000759,SIHUAS_154111,SINSICAP_153206,SINTO_000645,SIPAN_000306,SITAJARA_158318,SONDOR-MATARA_000323,SONDORILLO_152126,SUMBAY_157328,SUSAPAYA_158317,SUYO_152105,TABACONAS_000240,TABALOSOS_000322,TACABAMBA_000360,TACALPO_152137,TACAMA_000794,TAHUACO - YUNGUYO_000882,TALABAYA_158323,TALLA (GUADALUPE)_000325,TAMBO_156122,TAMBOBAMBA_000811,TANTA_156106,TANTARA_151507,TARACO_000816,TARAPOTO_000401,TARATA_000877,TARMA_000554,TEJEDORES_000202,TELEPACCHA_156120,TICRAPO_156117,TIMICURILLO_150204,TINAJONES_000335,TINGO DE PONAZA_000297,TINGO MARIA_000468,TINGO_155111,TIPULCO_152124,TISCO_157325,TOCACHE_000447,TOCMOCHE_153103,TOQUELA_158325,TOTORA_156119,TULUMAYO_000469,TUMILACA_158314,TUNEL CERO_000647,TUPE_155219,UBINAS_000851,UDIMA_153110,UMAYO_157412,UNJF SANCHEZ CARRION - HUACHO_111163,URCOS_000688,URUBAMBA_000683,VADO GRANDE_152149,VILACOTA_000861,VILCA_156111,VILCASHUAMAN_156211,VIQUES_000608,WAYLLAPAMPA_000664,YANAHUANCA_000475,YANAQUIHUA_000864,YANQUE_157321,YAURI_000757,YAURICOCHA_155450,YAUYOS_000636,YUCAY_000674,YUNGAY_000444,ZARUMILLA_000133,ZURITE_000682,GRANJA SAN ANTONIO_47263360,TONGORRAPE_47201542,DIQUE DE LOS ESPAÑOLES_204612,PAÑE_000760,TUTI_EMA-TUTI,PALACO_P220,CHILICOCHA_P221,YAURICOCHA_P215,CERCAPUQUIO_P210,HUICHICOCHA_P209,PACHACAYO_P216,UPAMAYO_P201,TELLERIA_P211,TAMBO DEL SOL_P235,JUNIN_P236,ANTA_B3,CHANCOS_155406,CULLICOCHA_M6,LLANGANUCO_155404,MINA_B1,PACCHAC_B2,PACHACOTO_155414,PARON_155402,QUEROCOCHA_000429,SHACAYPAMPA_155411,CAMILACA_158306,VISVIRI_1000005,HUMAPALCA_1200003,ALCERRECA_1201010,RIO LLUTA EN ALCERRECA_1201003,PACOLLO_1202009,PUTRE (DCP)_1202012,PUTRE_1202010
1970-01-01T00:00:00Z,NA,NA,184.79999999999998,1028.6576106999419,944.7000000000002,92.45151430953042,NA,NA,547.3927248677248,NA,NA,NA,NA,NA,NA,952.2999999999998,NA,696.1403857393337,519.6,508.79999999999995,NA,NA,858.1,93.7,NA,592.8,734,NA,NA,NA,NA,NA,730.2000000000002,NA,529.6,NA,1074.057571547652,NA,1216.4,43.199999999999996,660.3482758620689,NA,731.2999999999998,NA,NA,2865.8000000000006,1051.1176993609336,NA,6.3,NA,NA,NA,NA,359.3999999999999,565.4,NA,NA,930.7000000000002,NA,NA,919.7913886909005,NA,NA,300.40000000000003,12.192014265938639,NA,NA,NA,NA,NA,NA,425.1000000000001,162.17170551052627,473.56065573770485,654.15,NA,344.5,400.09999999999997,NA,987.7999999999998,740.4,NA,NA,NA,NA,167.7,NA,871.2000000000002,NA,631.2545454545455,825.4033333333333,552.3,NA,NA,284.9,NA,188.6,NA,NA,801.6,745.8898305084746,NA,367.3,NA,NA,NA,NA,NA,445.1000000000001,NA,533.5,NA,76,64,NA,176.5,NA,NA,843.9,NA,NA,756.9,406.72489939475037,NA,242.66229303022223,NA,NA,NA,NA,NA,NA,NA,176.19999999999996,NA,95.29943609022557,449.1166666666666,640,NA,NA,691.936,1103,NA,880.5,919.9220239749137,420.3525423728814,569.3,NA,977.9,442.3999999999999,340.3196721311475,400.3999999999999,NA,216.89999999999998,NA,526.7,NA,NA,1115.5,635.739344262295,NA,NA,535,NA,NA,NA,707.6,NA,NA,NA,NA,237.34666666666666,NA,284.8803263157895,NA,NA,1095.8786885245902,NA,169.89999999999998,9.700000000000001,NA,11.9,NA,1154.2081302777342,NA,802,NA,NA,569.6,616.2714513556618,901.1,NA,867.6,558.6999999999999,NA,NA,NA,NA,668,NA,NA,749.7000000000002,53.9,NA,270.28032786885245,682.6,58.70000000000001,NA,672.2,NA,720.2000000000002,38.6,590,1049.9,NA,NA,NA,NA,NA,NA,316.2,417.3,352,861.6627118644068,962.9798778527805,890.7245901639344,NA,NA,NA,NA,NA,NA,690.6,NA,763.5,453.6899746419515,583.5,330.34999999999997,1014.2999999999998,NA,NA,NA,NA,875.0212651728862,686.579003663686,NA,NA,6.400000000000001,NA,1836,NA,NA,NA,883.08117562207,878.5011275017472,NA,932.9,NA,1350.2,NA,NA,NA,NA,NA,NA,NA,NA,894,198.65088992974242,NA,NA,NA,NA,NA,NA,696.2999999999998,894.6,859.2999999999998,1553.3868852459016,14.199999999999998,593.7,205.6,44.800000000000004,NA,446.5,756.474849887496,10.800000000000002,85.5,NA,NA,NA,898,382.6000000000001,1251.9,804.6,709.8103448275862,1050.9,662.3,182.1,73.80677966101695,702.205287862363,398.2,NA,2136.089285714286,NA,377.35734490517524,345.74,NA,NA,NA,97.40000000000002,NA,NA,NA,1120.1406779661017,NA,687.2999999999998,284.9,NA,490.2,NA,NA,510.8999999999999,NA,NA,NA,0.5016393442622951,NA,28.11086956521739,36.6,NA,NA,2572,NA,521.1,NA,NA,NA,NA,NA,NA,897.5,NA,893,35.3,NA,649.9937853107344,936.3000000000001,78,45.38333333333333,NA,639.3704918032787,149.29999999999998,979.1,NA,NA,253.19999999999996,2145.66,NA,NA,NA,303,NA,NA,139.7,433.95666666666665,NA,201.5,620.7,832.3494053359049,479,NA,10,7.63,206.0655737704918,NA,NA,844.2000000000002,NA,705.7999999999998,33.80379310344827,868.790368852459,NA,NA,854.6,672.4,NA,NA,NA,141,NA,NA,NA,986.4980392156863,NA,NA,456.6000000000001,1105.5868852459016,13.9,NA,NA,NA,NA,NA,NA,NA,994.1999999999999,2475.2000000000003,723.5,NA,2225.8,NA,709.6,NA,NA,NA,NA,1214.7640008767262,129.19194787667777,NA,NA,NA,568.1229508196722,NA,393.6000000000001,800.2999999999998,NA,NA,NA,NA,NA,NA,NA,32.599999999999994,NA,1117.8,60.20406678622849,152.25991058122207,606.9,NA,NA,1441.968393501684,NA,1445,201.19999999999996,NA,665,780.7999999999998,14.9,NA,270.9090280179868,2306.3,765.5,NA,NA,NA,17.3,224.5,NA,NA,NA,NA,NA,857.8966666666666,805.75,NA,687.8344262295082,NA,NA,NA,484.6000000000001,NA,1434.0999999999997,NA,618,626.3,484.88876223466394,NA,NA,NA,2298.6,NA,NA,217.79999999999998,NA,1515,NA,737,552.5556464510332,144,NA,NA,NA,NA,NA,266.79454545454547,619.7,NA,554.5,1618,NA,348,NA,NA,NA,1491.5999999999997,NA,NA,607.5355123271871,NA,809.7000000000002,NA,300.90000000000003,1140.892092470675,NA,61.79999999999999,NA,445.5,NA,106.8,134.7,1202.2,NA,1266.6,NA,NA,NA,NA,63.669508133971284,645.4,NA,1170.7,NA,507.5,NA,115.80000000000001,354.6675707898659,40.057377049180324,605.5,396.8,NA,NA,1040.9,3390.6999999999994,NA,NA,654.6,2103.9704918032785,435,NA,NA,3041.142584826534,0,NA,841.7000000000002,229.93090909090907,866.589231758277,557.9,NA,808,369.6461327641517,NA,NA,NA,999.6,NA,1029.1525928673552,NA,161.29999999999998,446.3,NA,NA,NA,NA,NA,126.7,796.6,NA,NA,NA,721.7000000000002,NA,588.2,639.1,926.2000000000002,775.5,620.3,680.5,787.7999999999998,569.9,765.4,1173.8,NA,516,NA,299.1,NA,NA,644,NA,1221.484,708.1,35.78,161.5,NA,NA,NA,NA,NA,81.6
1971-01-01T00:00:00Z,NA,638.5,137.20000000000002,648.4032786885246,856.7999999999998,91.45248882265275,NA,NA,657.1999999999999,NA,NA,747.1565247268173,NA,NA,NA,777,NA,727.2999999999998,471.0195109882245,527.3,NA,NA,742.2000000000002,36.9,NA,811.6,530.1,480.1316868286631,NA,NA,724.292697466468,NA,667.4772727272727,NA,772.8901639344263,NA,1611.51342206691,NA,616.6999999999999,57.5,510.1000000000001,NA,820.7000000000002,881.4127251782902,NA,3025,935.2999999999998,NA,48.800000000000004,NA,NA,NA,NA,389.3,531.1999999999999,NA,NA,1027.2,NA,98.3,1123.8,NA,NA,362.8,11.799999999999999,NA,NA,NA,NA,NA,NA,846.7999999999998,158,407.59016393442624,627.8,NA,350.3999999999999,468.40000000000003,NA,804.4,851.7000000000002,531.5,NA,NA,NA,264.4,NA,644.3,NA,619.0036195286195,1044.7206896551725,399.1000000000001,NA,NA,248.1,NA,198.4,NA,NA,1163.7,691.7192307692308,NA,508.2,NA,NA,NA,NA,NA,506.70000000000005,NA,189.4,NA,121.39999999999999,352.3,NA,242.10000000000002,NA,NA,711.7999999999998,NA,NA,782.1,318.40000000000003,NA,165.8,NA,NA,NA,NA,NA,NA,NA,102.59999999999998,NA,11.699999999999998,497,1272.5,NA,823.1400388996943,588,1217.5,NA,763,777.585252225235,1272.4,865.1693090848088,NA,793,632.1,432.3,317.59999999999997,NA,231.6,NA,389.7,NA,NA,1388.5,NA,NA,NA,405.5,NA,770.9,NA,595.2,NA,NA,129.9199894235854,NA,490.32,269.7322033898305,674.0142857142857,NA,NA,1070.7,NA,173.20000000000002,281.6,NA,101.5,NA,953.3000000000001,NA,659.1,NA,427.8999999999999,1020.9,677,1256.5,593.3,933.1,420.09999999999997,NA,NA,NA,NA,758.7999999999998,NA,NA,1001.8000000000001,3.2000000000000006,NA,246.6,1214.035376344086,40.7,679.6,629.4,NA,517.4,30.600000000000005,761.7999999999998,923,NA,NA,NA,NA,NA,NA,300.09999999999997,515.1401639344263,431.3,1137.071186440678,836.5,1080.8,NA,NA,NA,NA,NA,NA,582.6,NA,658.2,516.2,829.5,233.5,935.7999999999998,NA,NA,NA,NA,1017.0947368421052,692.9,785.9,861.7000000000002,179.1,NA,1916.2,23.2,NA,NA,824.2000000000002,939.6999999999999,NA,750.4,NA,1147,NA,NA,NA,NA,NA,NA,NA,NA,761.4,723.3744444444443,NA,NA,NA,NA,NA,NA,527.8,849.5999999999999,1305.7614427618782,1237.1077283372365,73.03,566.3,149,560.2,NA,269.2,665,22.5,283.3,NA,NA,NA,799.7000000000002,530.3963636363636,1048.5,743,1273.4676885318415,1181.8,826.4,90.2,109.10000000000001,759.0217948717949,198.9,2602.172727272727,1696.9000000000003,NA,337.1,454.5,NA,NA,NA,73.5,NA,618.8,NA,957,NA,915,324.2,NA,614.442249614792,NA,132.59249214512167,579.8,NA,NA,1242.8,10.755102040816327,NA,151.6,253.6,NA,NA,3107,NA,755.5,NA,NA,NA,NA,NA,170.5625,209.30000000000004,NA,1403.8,370.2,47.443636363636365,459.90000000000003,616,105.2,37.159706643658325,NA,639.0633787163101,318.7,1423,NA,NA,239.69999999999996,1828.1463601532566,NA,18.6,534.1802821316614,254.20000000000002,NA,711.8473684210527,163,453.3666666666666,NA,129.8,553.6999999999999,818.5,479.2,NA,124,108.5,169.40319672131147,NA,971.2999999999998,667.4,NA,621.2691475409836,340.7737704918033,664.9,NA,NA,1235.9,493.1000000000001,NA,NA,NA,102.3,NA,NA,NA,854.4,515.1674944567627,663.4,566.1,873.5019607843137,NA,NA,NA,NA,NA,NA,NA,NA,NA,2398.5,537.6999999999999,206.30046323497152,2906.9,NA,722.9,NA,NA,NA,NA,1040.6670741872742,91,NA,NA,NA,652.6,NA,399.40000000000003,617.2,586.6,NA,NA,NA,NA,NA,774,22.7,NA,729.6,111,229.5916637600279,700.3437930412692,NA,NA,1729.2,NA,1200.2,324.2,NA,899.5,706.1,17.6,NA,402.3,2292.6,1205,NA,NA,NA,30.5,156.6,NA,NA,1069.6148578853604,NA,NA,1098,410.46394453004615,NA,833.5,NA,NA,NA,420,NA,1204.6,NA,711.7112568306011,767.7000000000002,222.1,NA,NA,NA,1989.7,NA,NA,241,NA,2104.9,NA,978.7999999999998,565.9,63.9,NA,NA,NA,NA,758.6,282.6,1239.5,NA,790.5,1704.5,NA,444.5,NA,NA,NA,2271.7000000000003,NA,NA,508.7934426229508,NA,562.7,NA,340.2,678.2,NA,100.10000000000001,NA,655.6,NA,210,566.3000000000001,1690.5,NA,1506.9000000000003,1604.2,NA,NA,NA,47.20000000000001,312.3,NA,839.7999999999998,NA,402.09999999999997,NA,159.70000000000002,402.9867868058588,344.8999999999999,595,216.80000000000004,NA,474.9154862035457,1045.4,2899.1,NA,NA,598,2331.251149425287,909,NA,NA,3340.4,1.8,NA,640.1,297.2864406779661,1373.7,458.3,NA,666,457,NA,NA,NA,657.1,NA,944.3053846153847,NA,66.1,453.3,NA,NA,NA,495.59166666666664,NA,117.0637033492823,769.7999999999998,NA,NA,NA,705.6,NA,543.8,625.3000000000001,509.2,566.9,523.2,727,841.4657142857144,418,700.35,892,NA,482.3999999999999,NA,581.9,NA,NA,527.1,1023.9,1147.3,620.6999999999999,98.10000000000001,169.29999999999998,NA,204.5,NA,NA,NA,367.7
